@relation QueryResult

@attribute id numeric
@attribute recurso {tetra:12082364}
@attribute latitud numeric
@attribute longitud numeric
@attribute velocidad numeric
@attribute orientacion numeric
@attribute fecha numeric

@data
3299787238,tetra:12082364,0,0,0,0,2015
3299787557,tetra:12082364,0,0,0,0,2015
3299789362,tetra:12082364,0,0,0,0,2015
3299790988,tetra:12082364,-0.222904,-0.67022,7,0,2015
3299791186,tetra:12082364,0,0,0,0,2015
3299791278,tetra:12082364,0,0,0,0,2015
3299791544,tetra:12082364,-0.2229,-0.670184,20,135,2015
3299791659,tetra:12082364,0,0,0,0,2015
3299791901,tetra:12082364,0,0,0,0,2015
3299791907,tetra:12082364,0,0,0,0,2015
3299792260,tetra:12082364,0,0,0,0,2015
3299792365,tetra:12082364,0,0,0,0,2015
3299792625,tetra:12082364,0,0,0,0,2015
3299794411,tetra:12082364,0,0,0,0,2015
3299796207,tetra:12082364,0,0,0,0,2015
3299797997,tetra:12082364,0,0,0,0,2015
3299806467,tetra:12082364,-0.222906,-0.670163,16,0,2015
3299806586,tetra:12082364,0,0,0,0,2015
3299806813,tetra:12082364,-0.222871,-0.670223,14,22,2015
3299806885,tetra:12082364,-0.222851,-0.670219,45,0,2015
3299807153,tetra:12082364,0,0,0,0,2015
3299807374,tetra:12082364,0,0,0,0,2015
3299807512,tetra:12082364,0,0,0,0,2015
3299807525,tetra:12082364,0,0,0,0,2015
3299807856,tetra:12082364,-0.222972,-0.670326,37,225,2015
3299807861,tetra:12082364,-0.222989,-0.670339,54,225,2015
3299808202,tetra:12082364,-0.223058,-0.670391,20,225,2015
3299808289,tetra:12082364,-0.22308,-0.670407,37,225,2015
3299808543,tetra:12082364,-0.223117,-0.670442,31,225,2015
3299808665,tetra:12082364,-0.223111,-0.670459,33,0,2015
3299808885,tetra:12082364,-0.223145,-0.670401,82,135,2015
3299808963,tetra:12082364,-0.223178,-0.670348,68,135,2015
3299809269,tetra:12082364,-0.223299,-0.67029,66,180,2015
3299809472,tetra:12082364,-0.223348,-0.670288,76,180,2015
3299809585,tetra:12082364,-0.223458,-0.670273,88,180,2015
3299809592,tetra:12082364,-0.223538,-0.670266,85,180,2015
3299809924,tetra:12082364,-0.223673,-0.670313,76,202,2015
3299809975,tetra:12082364,-0.223748,-0.67034,66,202,2015
3299810275,tetra:12082364,-0.223765,-0.670342,40,112,2015
3299810279,tetra:12082364,-0.223772,-0.670308,88,90,2015
3299810610,tetra:12082364,-0.223813,-0.670094,85,112,2015
3299810678,tetra:12082364,-0.223831,-0.670081,45,0,2015
3299810947,tetra:12082364,-0.223729,-0.67006,48,22,2015
3299811013,tetra:12082364,-0.223712,-0.670052,20,22,2015
3299811290,tetra:12082364,-0.223668,-0.670047,24,0,2015
3299811345,tetra:12082364,-0.223648,-0.670045,27,0,2015
3299811615,tetra:12082364,-0.223611,-0.670057,33,0,2015
3299811622,tetra:12082364,-0.223583,-0.670072,20,0,2015
3299811923,tetra:12082364,-0.223563,-0.670083,0,0,2015
3299811949,tetra:12082364,-0.22356,-0.670084,11,0,2015
3299812311,tetra:12082364,-0.223487,-0.670122,39,0,2015
3299812436,tetra:12082364,-0.223472,-0.670129,25,0,2015
3299812623,tetra:12082364,-0.223439,-0.670146,18,0,2015
3299812794,tetra:12082364,-0.223418,-0.670143,22,22,2015
3299812944,tetra:12082364,-0.223372,-0.670157,24,0,2015
3299812981,tetra:12082364,0,0,0,0,2015
3299813290,tetra:12082364,0,0,0,0,2015
3299813318,tetra:12082364,0,0,0,0,2015
3299813613,tetra:12082364,0,0,0,0,2015
3299813621,tetra:12082364,-0.22319,-0.670106,25,67,2015
3299813943,tetra:12082364,0,0,0,0,2015
3299814035,tetra:12082364,0,0,0,0,2015
3299814272,tetra:12082364,0,0,0,0,2015
3299814391,tetra:12082364,0,0,0,0,2015
3299814616,tetra:12082364,0,0,0,0,2015
3299814761,tetra:12082364,0,0,0,0,2015
3299816694,tetra:12082364,0,0,0,0,2015
3299818373,tetra:12082364,0,0,0,0,2015
3300059472,tetra:12082364,-0.223189,-0.670108,24,270,2015
3300059693,tetra:12082364,0,0,0,0,2015
3300059805,tetra:12082364,0,0,0,0,2015
3300059811,tetra:12082364,0,0,0,0,2015
3300059899,tetra:12082364,0,0,0,0,2015
3300060164,tetra:12082364,0,0,0,0,2015
3300060166,tetra:12082364,0,0,0,0,2015
3300062121,tetra:12082364,-0.223705,-0.670324,79,202,2015
3300062353,tetra:12082364,-0.22391,-0.670399,119,202,2015
3300062628,tetra:12082364,-0.223974,-0.670422,103,202,2015
3300062730,tetra:12082364,-0.224118,-0.670474,107,202,2015
3300062792,tetra:12082364,-0.224208,-0.670506,99,202,2015
3300063091,tetra:12082364,-0.224336,-0.670553,85,202,2015
3300063226,tetra:12082364,0,0,0,0,2015
3300063449,tetra:12082364,0,0,0,0,2015
3300063456,tetra:12082364,-0.224606,-0.670653,95,202,2015
3300063817,tetra:12082364,-0.224737,-0.670733,59,202,2015
3300063822,tetra:12082364,-0.22476,-0.670747,56,202,2015
3300064168,tetra:12082364,-0.224871,-0.670826,73,225,2015
3300064212,tetra:12082364,-0.224907,-0.670875,59,247,2015
3300064515,tetra:12082364,-0.224959,-0.670958,63,247,2015
3300064902,tetra:12082364,-0.225072,-0.671052,66,202,2015
3300065309,tetra:12082364,-0.225239,-0.671181,85,225,2015
3300065444,tetra:12082364,-0.225287,-0.67121,76,202,2015
3300065609,tetra:12082364,-0.225379,-0.671254,71,202,2015
3300065616,tetra:12082364,-0.225445,-0.67131,73,225,2015
3300065956,tetra:12082364,-0.225513,-0.671376,59,225,2015
3300065982,tetra:12082364,0,0,0,0,2015
3300066343,tetra:12082364,-0.225604,-0.67142,27,315,2015
3300066595,tetra:12082364,0,0,0,0,2015
3300066709,tetra:12082364,-0.22559,-0.671388,7,67,2015
3300066726,tetra:12082364,-0.225592,-0.671356,29,90,2015
3300067093,tetra:12082364,0,0,0,0,2015
3300067115,tetra:12082364,-0.225596,-0.671323,1,112,2015
3300067461,tetra:12082364,-0.225587,-0.671315,50,22,2015
3300067465,tetra:12082364,-0.225551,-0.671278,50,45,2015
3300067826,tetra:12082364,-0.22561,-0.671227,39,112,2015
3300067845,tetra:12082364,0,0,0,0,2015
3300068195,tetra:12082364,0,0,0,0,2015
3300068362,tetra:12082364,0,0,0,0,2015
3300068568,tetra:12082364,0,0,0,0,2015
3300068960,tetra:12082364,0,0,0,0,2015
3300069399,tetra:12082364,-0.225851,-0.671121,7,180,2015
3300069502,tetra:12082364,0,0,0,0,2015
3300069685,tetra:12082364,0,0,0,0,2015
3300069775,tetra:12082364,0,0,0,0,2015
3300070049,tetra:12082364,0,0,0,0,2015
3300070154,tetra:12082364,0,0,0,0,2015
3300070409,tetra:12082364,-0.225935,-0.671048,18,135,2015
3300070608,tetra:12082364,-0.225943,-0.671029,22,90,2015
3300070780,tetra:12082364,-0.225932,-0.671021,16,0,2015
3300070901,tetra:12082364,-0.225931,-0.671014,1,247,2015
3300071177,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300071181,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300071544,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300071571,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300071926,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300072098,tetra:12082364,-0.22593,-0.671014,0,0,2015
3300072290,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300072429,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300072669,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300072672,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073061,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073069,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073434,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073445,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073649,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073654,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073700,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073831,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300073875,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074035,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074075,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300074232,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300074244,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300074277,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074403,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074546,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074653,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074661,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074793,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300074869,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300074970,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300074994,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075062,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075067,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075073,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075095,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300075192,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300075470,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075591,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075635,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075867,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300075885,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076034,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076260,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076266,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076337,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076445,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076481,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076586,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076605,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076663,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076670,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076731,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076802,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076842,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076896,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076903,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300076906,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077058,tetra:12082364,-0.225931,-0.671012,0,0,2015
3300077093,tetra:12082364,-0.225931,-0.671012,0,0,2015
3300077225,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077257,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077409,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077511,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077517,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077543,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077677,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077724,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300077839,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300077925,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300077933,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300077941,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078086,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078147,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078149,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078158,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078231,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078345,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078383,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078494,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078517,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078694,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078772,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078903,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300078962,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079043,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079100,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079158,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079189,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079197,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079242,tetra:12082364,-0.225932,-0.671013,0,0,2015
3300079367,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079417,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079426,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079432,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079468,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079618,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079625,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079755,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300079836,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080056,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080063,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080141,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080238,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080353,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080446,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300080465,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300080473,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080493,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080589,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080638,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080694,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080806,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300080888,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300081020,tetra:12082364,-0.225931,-0.671014,0,270,2015
3300081072,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300081125,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081135,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081140,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081155,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081268,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081347,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081410,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081560,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081666,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081725,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081763,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081768,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081776,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081852,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081901,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300081958,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082098,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082319,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082363,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082398,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082432,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082439,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082513,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082641,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082647,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082801,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082850,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300082954,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300083003,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300083053,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300083061,tetra:12082364,-0.225931,-0.671013,0,0,2015
3300083070,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083155,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083220,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083286,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083305,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083488,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083493,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083504,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083665,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083725,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083728,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083737,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083798,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083922,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083945,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300083948,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084066,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084178,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084361,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084366,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084408,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084477,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084538,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084619,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084773,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084784,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084811,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084944,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300084998,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085017,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085022,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085025,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085108,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085218,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085233,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085248,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085252,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085399,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085475,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085561,tetra:12082364,-0.225933,-0.671015,0,0,2015
3300085625,tetra:12082364,-0.225933,-0.671015,0,0,2015
3300085666,tetra:12082364,-0.225932,-0.671015,0,0,2015
3300085670,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085677,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085770,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085857,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300085931,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086087,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086090,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086181,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086257,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086289,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086324,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086519,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086538,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086572,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086736,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086853,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086884,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086952,tetra:12082364,-0.22593,-0.671013,0,0,2015
3300086965,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300086972,tetra:12082364,-0.225932,-0.671014,0,0,2015
3300086993,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087087,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087133,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087200,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087302,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087397,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087444,tetra:12082364,-0.225931,-0.671014,0,0,2015
3300087568,tetra:12082364,-0.225931,-0.671014,0,0,2015
