@relation QueryResult

@attribute latitud numeric
@attribute longitud numeric
@attribute UNIX_TIMESTAMP(fecha) numeric

@data
-0.224476,-0.671197,1424352972
-0.224476,-0.671197,1424352997
-0.224476,-0.671197,1424353024
-0.224465,-0.671206,1424353080
-0.224466,-0.671216,1424353095
-0.224485,-0.671228,1424353109
-0.224528,-0.67124,1424353128
-0.224547,-0.671251,1424353141
-0.224573,-0.671263,1424353155
-0.224597,-0.671295,1424353179
-0.224611,-0.671329,1424353200
-0.22461,-0.671368,1424353217
-0.224614,-0.671376,1424353241
-0.22463,-0.671363,1424353256
-0.224638,-0.671341,1424353274
-0.224658,-0.671329,1424353290
-0.22467,-0.671334,1424353306
-0.22467,-0.671334,1424353345
-0.22467,-0.671333,1424353361
-0.224671,-0.671333,1424353378
-0.224671,-0.671333,1424353390
-0.224671,-0.671333,1424353407
-0.224671,-0.671333,1424353417
-0.22467,-0.671333,1424353445
-0.22467,-0.671333,1424353475
-0.224675,-0.671335,1424353489
-0.224699,-0.671343,1424353510
-0.224692,-0.671352,1424353527
-0.224687,-0.671363,1424353540
-0.224685,-0.671372,1424353556
-0.224685,-0.671372,1424353572
-0.224684,-0.671373,1424353592
-0.224683,-0.671374,1424353617
-0.224683,-0.671374,1424353631
-0.224683,-0.671374,1424353659
-0.224688,-0.671371,1424353695
-0.224688,-0.671371,1424353713
-0.224686,-0.671373,1424353743
-0.224686,-0.671373,1424353757
-0.224686,-0.671373,1424353776
-0.224686,-0.671372,1424353791
-0.224685,-0.671372,1424353807
-0.224685,-0.671372,1424353819
-0.224683,-0.671374,1424353842
-0.224683,-0.671374,1424353857
-0.224684,-0.671373,1424353873
-0.224685,-0.671372,1424353889
-0.224685,-0.671372,1424353906
-0.224685,-0.671372,1424353923
-0.224684,-0.671373,1424353938
-0.224683,-0.671373,1424353955
-0.224683,-0.671374,1424353970
-0.224683,-0.671374,1424353984
-0.224682,-0.671375,1424354008
-0.224682,-0.671375,1424354022
-0.224682,-0.671375,1424354040
-0.224682,-0.671375,1424354056
-0.224682,-0.671374,1424354079
-0.224682,-0.671374,1424354104
-0.224682,-0.671374,1424354124
-0.224682,-0.671374,1424354138
-0.224685,-0.671372,1424354166
-0.224685,-0.671372,1424354183
-0.224685,-0.671372,1424354199
-0.224685,-0.671372,1424354212
-0.224684,-0.671373,1424354246
-0.224684,-0.671372,1424354264
-0.224684,-0.671372,1424354311
-0.224685,-0.671372,1424354332
-0.224685,-0.671372,1424354346
-0.224685,-0.671372,1424354363
-0.224685,-0.671372,1424354384
-0.224685,-0.671372,1424354403
-0.224685,-0.671372,1424354426
-0.224685,-0.671371,1424354442
-0.224685,-0.671371,1424354457
-0.224685,-0.671371,1424354478
-0.224685,-0.671371,1424354491
-0.224685,-0.671371,1424354501
-0.224685,-0.671371,1424354515
-0.224685,-0.671371,1424354549
-0.224688,-0.671371,1424354581
-0.224687,-0.671371,1424354599
-0.224687,-0.671371,1424354614
-0.224687,-0.671371,1424354629
-0.224687,-0.671371,1424354645
-0.224686,-0.671372,1424354658
-0.224686,-0.671372,1424354676
-0.224686,-0.671371,1424354697
-0.224687,-0.67137,1424354720
-0.224687,-0.67137,1424354737
-0.224687,-0.67137,1424354758
-0.224687,-0.67137,1424354771
-0.224687,-0.67137,1424354788
-0.224687,-0.67137,1424354808
-0.224687,-0.67137,1424354823
-0.224687,-0.67137,1424354864
-0.224685,-0.671372,1424354884
-0.224685,-0.671372,1424354929
-0.224685,-0.671372,1424354943
-0.224685,-0.671371,1424354965
-0.224685,-0.671371,1424354979
-0.224685,-0.671371,1424354999
-0.224685,-0.671371,1424355012
-0.224685,-0.671371,1424355028
-0.224685,-0.671371,1424355038
-0.224686,-0.67137,1424355053
-0.224686,-0.671372,1424355104
-0.224686,-0.671372,1424355120
-0.224686,-0.671372,1424355143
-0.224686,-0.671372,1424355183
-0.224686,-0.671372,1424355200
-0.224686,-0.671372,1424355216
-0.224686,-0.671372,1424355232
-0.224686,-0.671372,1424355246
-0.224686,-0.671371,1424355261
-0.224686,-0.671371,1424355279
-0.224686,-0.671371,1424355290
-0.224686,-0.671373,1424355325
-0.224686,-0.671373,1424355339
-0.224687,-0.671373,1424355356
-0.224688,-0.671372,1424355377
-0.224686,-0.671373,1424355392
-0.224687,-0.671373,1424355412
-0.224686,-0.671372,1424355430
-0.224687,-0.671372,1424355458
-0.224687,-0.671372,1424355472
-0.224686,-0.671372,1424355493
-0.224686,-0.671372,1424355542
-0.224686,-0.671372,1424355554
-0.224686,-0.671372,1424355570
-0.224688,-0.671371,1424355584
-0.224688,-0.671371,1424355601
-0.224688,-0.671371,1424355615
-0.224688,-0.671371,1424355629
-0.224688,-0.671371,1424355638
-0.224688,-0.671371,1424355656
-0.224687,-0.671371,1424355671
-0.224687,-0.671371,1424355688
-0.224687,-0.671371,1424355706
-0.224687,-0.671371,1424355722
-0.224687,-0.671371,1424355739
-0.224687,-0.671371,1424355754
-0.224686,-0.671372,1424355791
-0.224685,-0.671372,1424355822
-0.224687,-0.671372,1424355852
-0.224686,-0.671371,1424355869
-0.224686,-0.67137,1424355892
-0.224685,-0.671372,1424355930
-0.224685,-0.671373,1424355954
-0.224685,-0.671373,1424355969
-0.224685,-0.671373,1424355985
-0.224685,-0.671373,1424356003
-0.224685,-0.671373,1424356018
-0.224685,-0.671373,1424356029
-0.224685,-0.671372,1424356041
-0.224686,-0.671372,1424356063
-0.224686,-0.671372,1424356076
-0.224686,-0.671373,1424356091
-0.224685,-0.671372,1424356106
-0.224686,-0.671372,1424356124
-0.224687,-0.671362,1424356167
-0.224694,-0.671353,1424356177
-0.224696,-0.671341,1424356193
-0.224677,-0.671336,1424356207
-0.224652,-0.671327,1424356222
-0.224642,-0.671329,1424356234
-0.224635,-0.67136,1424356252
-0.224612,-0.671371,1424356284
-0.224611,-0.671337,1424356302
-0.224612,-0.671316,1424356316
-0.224594,-0.67129,1424356334
-0.224583,-0.671267,1424356351
-0.224553,-0.671255,1424356367
-0.22452,-0.671238,1424356386
-0.224494,-0.671231,1424356399
-0.224439,-0.671206,1424356428
-0.224414,-0.671209,1424356440
-0.224391,-0.671194,1424356455
-0.224351,-0.671191,1424356481
-0.224341,-0.671202,1424356497
-0.224345,-0.671222,1424356512
-0.224348,-0.671233,1424356529
-0.22436,-0.671251,1424356562
-0.224345,-0.671272,1424356579
-0.224335,-0.671305,1424356597
-0.224318,-0.671307,1424356612
-0.22432,-0.671302,1424356631
-0.224331,-0.6713,1424356649
-0.224332,-0.671288,1424356670
-0.224333,-0.671279,1424356686
-0.224336,-0.671272,1424356698
-0.224336,-0.671272,1424356714
-0.224333,-0.67128,1424356747
-0.224318,-0.671301,1424356795
-0.224316,-0.671301,1424356809
-0.224316,-0.671305,1424356823
-0.224325,-0.671311,1424356838
-0.224336,-0.671303,1424356851
-0.224342,-0.671282,1424356869
-0.224353,-0.671262,1424356885
-0.224374,-0.671245,1424356914
-0.224378,-0.671274,1424356939
-0.224377,-0.671286,1424356952
-0.2244,-0.671289,1424356970
-0.224411,-0.671289,1424356985
-0.224425,-0.671293,1424357004
-0.22444,-0.671297,1424357029
-0.224456,-0.671298,1424357050
-0.224467,-0.6713,1424357068
-0.224471,-0.671302,1424357081
-0.22448,-0.671307,1424357099
-0.224477,-0.671306,1424357113
-0.224474,-0.671303,1424357130
-0.224472,-0.671303,1424357147
-0.224467,-0.671301,1424357171
-0.224464,-0.6713,1424357186
-0.224462,-0.671299,1424357201
-0.224457,-0.671299,1424357216
-0.224456,-0.6713,1424357229
-0.224464,-0.671304,1424357245
-0.224473,-0.671311,1424357261
-0.224483,-0.671315,1424357283
-0.22449,-0.671316,1424357298
-0.224491,-0.671318,1424357314
-0.224491,-0.671326,1424357327
-0.224488,-0.671339,1424357343
-0.224485,-0.67135,1424357363
-0.224472,-0.671374,1424357410
-0.22447,-0.671381,1424357419
-0.224468,-0.671393,1424357436
-0.224466,-0.6714,1424357449
-0.224472,-0.671406,1424357463
-0.224509,-0.671445,1424357543
-0.224528,-0.671444,1424357565
-0.224541,-0.671446,1424357580
-0.224559,-0.671455,1424357599
-0.224553,-0.671465,1424357613
-0.22455,-0.671474,1424357627
-0.224544,-0.671488,1424357651
-0.224547,-0.671498,1424357669
-0.224547,-0.671503,1424357683
-0.224547,-0.67151,1424357701
-0.22454,-0.671511,1424357717
-0.224534,-0.671514,1424357730
-0.224532,-0.671516,1424357740
-0.224531,-0.671518,1424357769
-0.22453,-0.671517,1424357786
-0.224531,-0.671518,1424357802
-0.224532,-0.671518,1424357817
-0.224532,-0.671518,1424357835
-0.224532,-0.671518,1424357852
-0.224532,-0.671518,1424357871
-0.224532,-0.671518,1424357883
-0.224532,-0.671518,1424357909
-0.224532,-0.671518,1424357923
-0.224532,-0.671518,1424357938
-0.224532,-0.671518,1424357953
-0.224532,-0.671518,1424357974
-0.224532,-0.671519,1424358022
-0.224532,-0.671519,1424358036
-0.224533,-0.671519,1424358047
-0.224533,-0.671519,1424358064
-0.224532,-0.671519,1424358078
-0.224532,-0.671519,1424358092
-0.224532,-0.671519,1424358111
-0.224532,-0.671518,1424358149
-0.224535,-0.671519,1424358166
-0.224545,-0.671516,1424358188
-0.224548,-0.671512,1424358203
-0.224548,-0.671497,1424358221
-0.224548,-0.671493,1424358234
-0.224565,-0.671492,1424358262
-0.224583,-0.67149,1424358284
-0.224591,-0.671479,1424358299
-0.224595,-0.671469,1424358314
-0.2246,-0.671457,1424358328
-0.224602,-0.671452,1424358339
-0.224604,-0.671444,1424358349
-0.224614,-0.671421,1424358380
-0.224607,-0.67139,1424358398
-0.22461,-0.671373,1424358411
-0.224624,-0.671363,1424358426
-0.224633,-0.671345,1424358442
-0.224657,-0.671329,1424358463
-0.224697,-0.671345,1424358490
-0.224688,-0.671355,1424358507
-0.224684,-0.671366,1424358522
-0.224685,-0.67137,1424358537
-0.224685,-0.671371,1424358556
-0.224685,-0.67137,1424358571
-0.224685,-0.671371,1424358595
-0.224684,-0.671371,1424358637
-0.224684,-0.671371,1424358650
-0.224684,-0.671371,1424358662
-0.224685,-0.671372,1424358681
-0.224685,-0.671372,1424358698
-0.224685,-0.671373,1424358713
-0.224685,-0.671373,1424358723
-0.224685,-0.671373,1424358756
-0.224685,-0.671373,1424358780
-0.224685,-0.671373,1424358792
-0.224685,-0.671373,1424358808
-0.224685,-0.671373,1424358822
-0.224685,-0.671373,1424358840
-0.224685,-0.671373,1424358860
-0.224685,-0.671373,1424358887
-0.224684,-0.671372,1424358906
-0.224684,-0.671372,1424358930
-0.224684,-0.671372,1424358941
-0.224684,-0.671372,1424358955
-0.224684,-0.671372,1424358971
-0.224684,-0.671372,1424358986
-0.224685,-0.671372,1424359025
-0.224685,-0.671372,1424359045
-0.224685,-0.671372,1424359060
-0.224685,-0.671372,1424359111
-0.224684,-0.671372,1424359137
-0.224684,-0.671372,1424359152
-0.224684,-0.671372,1424359170
-0.224684,-0.671372,1424359184
-0.224684,-0.671372,1424359221
-0.224684,-0.671372,1424359264
-0.224684,-0.671372,1424359277
-0.224684,-0.671372,1424359293
-0.224684,-0.671372,1424359310
-0.224685,-0.671372,1424359323
-0.224685,-0.671372,1424359338
-0.224685,-0.671372,1424359354
-0.224685,-0.671372,1424359365
-0.224685,-0.671372,1424359382
-0.224685,-0.671372,1424359402
-0.224685,-0.671372,1424359418
-0.224685,-0.671372,1424359433
-0.224685,-0.671373,1424359447
-0.224685,-0.671371,1424359463
-0.224684,-0.671371,1424359477
-0.224684,-0.671371,1424359489
-0.224684,-0.67137,1424359499
-0.224684,-0.67137,1424359525
-0.224684,-0.67137,1424359538
-0.224684,-0.67137,1424359569
-0.224684,-0.67137,1424359585
-0.224684,-0.67137,1424359599
-0.224684,-0.67137,1424359618
-0.224683,-0.671369,1424359663
-0.224683,-0.671369,1424359679
-0.224683,-0.671369,1424359696
-0.224684,-0.67137,1424359730
-0.224684,-0.67137,1424359744
-0.224684,-0.67137,1424359770
-0.224684,-0.67137,1424359785
-0.224684,-0.67137,1424359801
-0.224685,-0.671371,1424359816
-0.224685,-0.671371,1424359842
-0.224685,-0.671371,1424359890
-0.224685,-0.671372,1424359905
-0.224685,-0.671372,1424359919
-0.224685,-0.671372,1424359932
-0.224685,-0.671372,1424359944
-0.224685,-0.671372,1424359964
-0.224685,-0.671372,1424359995
-0.224684,-0.671371,1424360018
-0.224684,-0.671371,1424360036
-0.224684,-0.671371,1424360051
-0.224684,-0.671371,1424360065
-0.224684,-0.671371,1424360081
-0.224684,-0.671371,1424360098
-0.224684,-0.671371,1424360126
-0.224684,-0.671372,1424360147
-0.224684,-0.671372,1424360160
-0.224684,-0.671372,1424360173
-0.224684,-0.671372,1424360190
-0.224684,-0.671372,1424360203
-0.224684,-0.671372,1424360220
-0.224684,-0.671372,1424360238
-0.224684,-0.671372,1424360271
-0.224686,-0.671375,1424360324
-0.224686,-0.671376,1424360356
-0.224686,-0.671376,1424360375
-0.224686,-0.671376,1424360390
-0.224686,-0.671376,1424360407
-0.224686,-0.671376,1424360424
-0.224685,-0.671374,1424360455
-0.224686,-0.671375,1424360502
-0.224685,-0.671375,1424360515
-0.224685,-0.671374,1424360530
-0.224684,-0.671373,1424360545
-0.224684,-0.671373,1424360558
-0.224684,-0.671373,1424360596
-0.224681,-0.671371,1424360623
-0.224681,-0.671371,1424360662
-0.224681,-0.671371,1424360676
-0.224681,-0.671371,1424360690
-0.224681,-0.671371,1424360708
-0.224681,-0.671371,1424360743
-0.224681,-0.671371,1424360762
-0.224681,-0.671371,1424360774
-0.224681,-0.671371,1424360787
-0.224681,-0.671371,1424360803
-0.224681,-0.671371,1424360819
-0.224682,-0.67137,1424360861
-0.224682,-0.67137,1424360877
-0.224682,-0.67137,1424360892
-0.224682,-0.67137,1424360907
-0.224682,-0.67137,1424360925
-0.224682,-0.67137,1424360940
-0.224683,-0.671371,1424360961
-0.224685,-0.671373,1424360978
-0.224685,-0.671373,1424361002
-0.224685,-0.671373,1424361019
-0.224685,-0.671373,1424361034
-0.224685,-0.671373,1424361048
-0.224684,-0.671372,1424361069
-0.224684,-0.671372,1424361114
-0.224684,-0.671372,1424361130
-0.224684,-0.671372,1424361146
-0.224685,-0.671373,1424361160
-0.224685,-0.671373,1424361176
-0.224685,-0.671373,1424361199
-0.224685,-0.671373,1424361214
-0.224685,-0.671372,1424361229
-0.224684,-0.671371,1424361276
-0.224684,-0.671372,1424361301
-0.224685,-0.671372,1424361318
-0.224685,-0.671372,1424361343
-0.224684,-0.671372,1424361357
-0.224684,-0.671372,1424361378
-0.224684,-0.671372,1424361408
-0.224684,-0.671372,1424361424
-0.224684,-0.671371,1424361454
-0.224684,-0.671371,1424361470
-0.224683,-0.671371,1424361485
-0.224683,-0.67137,1424361498
-0.224683,-0.67137,1424361510
-0.224683,-0.67137,1424361536
-0.224683,-0.67137,1424361552
-0.224682,-0.671369,1424361596
-0.224683,-0.671369,1424361631
-0.224683,-0.671369,1424361644
-0.224682,-0.67137,1424361660
-0.224682,-0.67137,1424361678
-0.224682,-0.671371,1424361710
-0.224684,-0.671372,1424361749
-0.224683,-0.671371,1424361762
-0.224682,-0.671371,1424361792
-0.224681,-0.67137,1424361836
-0.224681,-0.67137,1424361853
-0.224681,-0.671372,1424361919
-0.224681,-0.671372,1424361959
-0.224681,-0.671371,1424361976
-0.224681,-0.671371,1424361992
-0.224681,-0.671371,1424362005
-0.224681,-0.671371,1424362017
-0.22468,-0.671369,1424362033
-0.224681,-0.67137,1424362056
-0.224681,-0.67137,1424362087
-0.224681,-0.67137,1424362113
-0.224681,-0.671369,1424362129
-0.224682,-0.671371,1424362145
-0.224684,-0.671375,1424362161
-0.224684,-0.671375,1424362176
-0.224684,-0.671374,1424362195
-0.224683,-0.671372,1424362208
-0.224684,-0.67137,1424362221
-0.224684,-0.671371,1424362245
-0.224687,-0.671376,1424362267
-0.224685,-0.671374,1424362279
-0.224685,-0.671373,1424362298
-0.224685,-0.671373,1424362327
-0.224685,-0.671373,1424362350
-0.224684,-0.671373,1424362364
-0.224684,-0.671373,1424362379
-0.224684,-0.671373,1424362392
-0.224684,-0.671373,1424362430
-0.224684,-0.671373,1424362450
-0.224684,-0.671373,1424362464
-0.224684,-0.671373,1424362480
-0.224684,-0.671372,1424362500
-0.224684,-0.671372,1424362515
-0.224684,-0.671372,1424362551
-0.224684,-0.671372,1424362569
-0.224684,-0.671372,1424362586
-0.224685,-0.671373,1424362624
-0.224685,-0.671373,1424362638
-0.224686,-0.671373,1424362667
-0.224686,-0.671373,1424362692
-0.224685,-0.671373,1424362706
-0.224685,-0.671373,1424362734
-0.224686,-0.671374,1424362755
-0.224686,-0.671374,1424362767
-0.224685,-0.671374,1424362801
-0.224686,-0.671374,1424362815
-0.224686,-0.671373,1424362844
-0.224686,-0.671373,1424362883
-0.224686,-0.671373,1424362900
-0.224687,-0.671371,1424362987
-0.224683,-0.671374,1424363046
-0.224685,-0.671372,1424363070
-0.224685,-0.671372,1424363084
-0.224685,-0.671372,1424363097
-0.224686,-0.671372,1424363132
-0.224686,-0.671372,1424363151
-0.224686,-0.671372,1424363175
-0.224686,-0.671372,1424363192
-0.224686,-0.671372,1424363209
-0.224686,-0.671372,1424363224
-0.224688,-0.671373,1424363249
-0.224687,-0.671373,1424363279
-0.224687,-0.671373,1424363294
-0.224687,-0.671374,1424363323
-0.224687,-0.671373,1424363336
-0.224685,-0.671372,1424363354
-0.224686,-0.671375,1424363369
-0.224685,-0.671373,1424363389
-0.224684,-0.671372,1424363410
-0.224685,-0.671372,1424363459
-0.224685,-0.671372,1424363490
-0.224685,-0.671368,1424363507
-0.224685,-0.671368,1424363523
-0.224685,-0.671368,1424363554
-0.224685,-0.671368,1424363568
-0.224685,-0.671367,1424363583
-0.224685,-0.671368,1424363599
-0.224686,-0.67137,1424363611
-0.224685,-0.67137,1424363623
-0.224685,-0.67137,1424363641
-0.224686,-0.67137,1424363704
-0.224685,-0.671371,1424363732
-0.224686,-0.671366,1424363747
-0.224685,-0.671367,1424363770
-0.224685,-0.671368,1424363776
-0.224685,-0.67137,1424363804
-0.224685,-0.67137,1424363835
-0.224684,-0.671372,1424363866
-0.224683,-0.671372,1424363882
-0.224683,-0.671372,1424363896
-0.224683,-0.671373,1424363926
-0.224683,-0.671372,1424363943
-0.224683,-0.671372,1424363958
-0.224683,-0.671372,1424363975
-0.224684,-0.671372,1424363992
-0.224684,-0.671372,1424364007
-0.224684,-0.671372,1424364023
-0.224684,-0.671372,1424364037
-0.224684,-0.671372,1424364054
-0.224684,-0.671372,1424364108
-0.224684,-0.671372,1424364130
-0.224684,-0.671372,1424364147
-0.224684,-0.671372,1424364178
-0.224684,-0.671372,1424364205
-0.224684,-0.671372,1424364217
-0.224684,-0.671372,1424364230
-0.224684,-0.671372,1424364245
-0.224684,-0.671372,1424364260
-0.224684,-0.671372,1424364270
-0.224684,-0.671372,1424364281
-0.224684,-0.671372,1424364291
-0.224684,-0.671372,1424364310
-0.224684,-0.671372,1424364322
-0.224684,-0.671372,1424364337
-0.224683,-0.671372,1424364350
-0.224683,-0.671372,1424364368
-0.224683,-0.671373,1424364392
-0.224683,-0.671373,1424364413
-0.224683,-0.671373,1424364439
-0.224683,-0.671373,1424364457
-0.224683,-0.671372,1424364473
-0.224684,-0.671372,1424364486
-0.224684,-0.671372,1424364505
-0.224684,-0.671372,1424364522
-0.224684,-0.671372,1424364540
-0.224684,-0.671372,1424364562
-0.224684,-0.671372,1424364578
-0.224684,-0.671372,1424364596
-0.224684,-0.671372,1424364611
-0.224684,-0.671372,1424364627
-0.224683,-0.671372,1424364642
-0.224683,-0.671371,1424364662
-0.224683,-0.671371,1424364687
-0.224682,-0.671371,1424364714
-0.224682,-0.671371,1424364725
-0.224684,-0.671373,1424364739
-0.224683,-0.671372,1424364752
-0.224682,-0.67137,1424364768
-0.224682,-0.67137,1424364802
-0.224682,-0.67137,1424364821
-0.224682,-0.67137,1424364834
-0.224682,-0.671371,1424364850
-0.224682,-0.671371,1424364865
-0.224682,-0.671371,1424364881
-0.224683,-0.671372,1424364908
-0.224683,-0.671372,1424364926
-0.224683,-0.671372,1424364939
-0.224683,-0.671372,1424364956
-0.224683,-0.671372,1424364971
-0.224683,-0.671373,1424364989
-0.224683,-0.671373,1424365005
-0.224683,-0.671373,1424365025
-0.224683,-0.671372,1424365060
-0.224683,-0.671372,1424365076
-0.224683,-0.671372,1424365092
-0.224683,-0.671372,1424365110
-0.224683,-0.671372,1424365124
-0.224683,-0.671372,1424365139
-0.224684,-0.67137,1424365153
-0.224684,-0.67137,1424365169
-0.224684,-0.67137,1424365196
-0.224684,-0.67137,1424365212
-0.224684,-0.67137,1424365227
-0.224684,-0.67137,1424365240
-0.224684,-0.67137,1424365252
-0.224684,-0.67137,1424365267
-0.224684,-0.67137,1424365287
-0.224684,-0.67137,1424365349
-0.224684,-0.671371,1424365363
-0.224684,-0.671371,1424365380
-0.224685,-0.671371,1424365409
-0.224685,-0.671372,1424365434
-0.224685,-0.671372,1424365448
-0.224685,-0.671372,1424365464
-0.224685,-0.671372,1424365478
-0.224685,-0.671372,1424365495
-0.224685,-0.671372,1424365518
-0.224685,-0.671372,1424365533
-0.224685,-0.671372,1424365563
-0.224685,-0.671372,1424365579
-0.224685,-0.671372,1424365597
-0.224685,-0.671372,1424365614
-0.224685,-0.671372,1424365631
-0.224684,-0.671373,1424365657
-0.224684,-0.671373,1424365693
-0.224684,-0.671373,1424365707
-0.224684,-0.671373,1424365720
-0.224685,-0.671372,1424365745
-0.224685,-0.671372,1424365760
-0.224685,-0.671372,1424365774
-0.224685,-0.671372,1424365796
-0.224685,-0.671372,1424365824
-0.224684,-0.671373,1424365844
-0.224684,-0.671373,1424365859
-0.224684,-0.671373,1424365870
-0.224685,-0.671373,1424365889
-0.224685,-0.671373,1424365903
-0.224685,-0.671373,1424365920
-0.224685,-0.671373,1424365932
-0.224684,-0.671372,1424365942
-0.224684,-0.671372,1424365955
-0.224684,-0.671372,1424365973
-0.224684,-0.671372,1424365988
-0.224684,-0.671372,1424366006
-0.224683,-0.671373,1424366058
-0.224683,-0.671371,1424366072
-0.224683,-0.671372,1424366088
-0.224683,-0.671372,1424366114
-0.224684,-0.671373,1424366141
-0.224684,-0.671373,1424366155
-0.224684,-0.671373,1424366175
-0.224684,-0.671373,1424366202
-0.224684,-0.671373,1424366222
-0.224685,-0.671373,1424366236
-0.224685,-0.671372,1424366249
-0.224686,-0.671372,1424366273
-0.224686,-0.671372,1424366291
-0.224686,-0.671372,1424366309
-0.224686,-0.671373,1424366326
-0.224685,-0.671373,1424366344
-0.224685,-0.671373,1424366358
-0.224685,-0.671373,1424366376
-0.224685,-0.671373,1424366393
-0.224685,-0.671372,1424366406
-0.224685,-0.671373,1424366416
-0.224685,-0.671373,1424366443
-0.224685,-0.671373,1424366459
-0.224685,-0.671373,1424366473
-0.224685,-0.671373,1424366487
-0.224685,-0.671373,1424366502
-0.224685,-0.671373,1424366520
-0.224685,-0.671373,1424366535
-0.224685,-0.671373,1424366553
-0.224685,-0.671373,1424366580
-0.224685,-0.671373,1424366595
-0.224685,-0.671373,1424366620
-0.224685,-0.671373,1424366667
-0.224685,-0.671372,1424366694
-0.224685,-0.671372,1424366709
-0.224685,-0.671372,1424366729
-0.224685,-0.671372,1424366744
-0.224685,-0.671372,1424366762
-0.224685,-0.671372,1424366788
-0.224685,-0.671372,1424366802
-0.224685,-0.671372,1424366820
-0.224685,-0.671372,1424366838
-0.224686,-0.671373,1424366855
-0.224687,-0.671373,1424366871
-0.224686,-0.671373,1424366895
-0.224686,-0.671373,1424366928
-0.224686,-0.671373,1424366942
-0.224686,-0.671373,1424366957
-0.224686,-0.671373,1424366978
-0.224686,-0.671373,1424366993
-0.224686,-0.671373,1424367012
-0.224686,-0.671373,1424367024
-0.224687,-0.671372,1424367039
-0.224686,-0.671373,1424367078
-0.224686,-0.671373,1424367089
-0.224686,-0.671373,1424367108
-0.224686,-0.671373,1424367128
-0.224686,-0.671373,1424367145
-0.224685,-0.671373,1424367166
-0.224685,-0.671373,1424367194
-0.224685,-0.671373,1424367208
-0.224685,-0.671373,1424367227
-0.224686,-0.671371,1424367258
-0.224686,-0.671371,1424367278
-0.224685,-0.671372,1424367290
-0.224685,-0.671372,1424367307
-0.224685,-0.671372,1424367324
-0.224686,-0.671373,1424367348
-0.224686,-0.671373,1424367365
-0.224686,-0.671373,1424367381
-0.224686,-0.671373,1424367396
-0.224686,-0.671373,1424367407
-0.224686,-0.671373,1424367428
-0.224686,-0.671373,1424367449
-0.224686,-0.671373,1424367460
-0.224686,-0.671373,1424367475
-0.224685,-0.671373,1424367489
-0.224685,-0.671372,1424367504
-0.224685,-0.671372,1424367511
-0.224685,-0.671372,1424367544
-0.224685,-0.671372,1424367561
-0.224685,-0.671371,1424367575
-0.224685,-0.671372,1424367587
-0.224685,-0.671371,1424367599
-0.224685,-0.671373,1424367613
-0.224685,-0.671373,1424367637
-0.224685,-0.671373,1424367662
-0.224685,-0.671372,1424367685
-0.224685,-0.671374,1424367696
-0.224685,-0.671373,1424367713
-0.224686,-0.671373,1424367727
-0.224685,-0.671373,1424367745
-0.224685,-0.671373,1424367761
-0.224685,-0.671373,1424367778
-0.224685,-0.671373,1424367799
-0.224685,-0.671373,1424367856
-0.224685,-0.671373,1424367878
-0.224685,-0.671371,1424367915
-0.224685,-0.671371,1424367932
-0.224685,-0.671371,1424367950
-0.224685,-0.671372,1424367978
-0.224685,-0.671372,1424367999
-0.224685,-0.671372,1424368015
-0.224685,-0.671372,1424368025
-0.224685,-0.671372,1424368040
-0.224685,-0.671372,1424368057
-0.224685,-0.671372,1424368076
-0.224685,-0.671372,1424368093
-0.224685,-0.671372,1424368106
-0.224685,-0.671372,1424368120
-0.224685,-0.671372,1424368137
-0.224685,-0.671372,1424368151
-0.224685,-0.671372,1424368170
-0.224685,-0.671372,1424368193
-0.224685,-0.671372,1424368206
-0.224685,-0.671372,1424368221
-0.224685,-0.671372,1424368236
-0.224685,-0.671372,1424368251
-0.224685,-0.671372,1424368273
-0.224685,-0.671372,1424368295
-0.224685,-0.671372,1424368307
-0.224685,-0.671372,1424368323
-0.224685,-0.671372,1424368338
-0.224685,-0.671372,1424368354
-0.224686,-0.671372,1424368373
-0.224686,-0.671372,1424368401
-0.224686,-0.671372,1424368414
-0.224686,-0.671372,1424368429
-0.224685,-0.67137,1424368453
-0.224684,-0.67137,1424368467
-0.224684,-0.67137,1424368481
-0.224684,-0.67137,1424368500
-0.224683,-0.67137,1424368547
-0.224683,-0.67137,1424368564
-0.224684,-0.671371,1424368580
-0.224684,-0.671371,1424368594
-0.224684,-0.671371,1424368610
-0.224684,-0.671371,1424368626
-0.224684,-0.671371,1424368649
-0.224684,-0.671371,1424368668
-0.224685,-0.671371,1424368684
-0.224685,-0.671372,1424368700
-0.224685,-0.671372,1424368716
-0.224685,-0.671372,1424368730
-0.224685,-0.671372,1424368746
-0.224685,-0.671372,1424368778
-0.224685,-0.671372,1424368797
-0.224685,-0.671372,1424368815
-0.224685,-0.671372,1424368830
-0.224685,-0.671372,1424368845
-0.224685,-0.671371,1424368861
-0.224685,-0.671371,1424368882
-0.224685,-0.671371,1424368902
-0.224685,-0.671371,1424368927
-0.224686,-0.671371,1424368944
-0.224686,-0.671371,1424368959
-0.224685,-0.671371,1424368990
-0.224685,-0.671371,1424369007
-0.224685,-0.671371,1424369022
-0.224685,-0.671371,1424369051
-0.224685,-0.671371,1424369067
-0.224685,-0.671371,1424369085
-0.224685,-0.671371,1424369097
-0.224685,-0.671371,1424369129
-0.224685,-0.671371,1424369142
-0.224685,-0.671371,1424369155
-0.224685,-0.671371,1424369178
-0.224685,-0.671371,1424369197
-0.224686,-0.671371,1424369212
