@relation QueryResult

@attribute id numeric
@attribute recurso {tetra:12086044}
@attribute latitud numeric
@attribute longitud numeric
@attribute velocidad numeric
@attribute orientacion numeric
@attribute fecha numeric

@data
3299637748,tetra:12086044,-0.226618,-0.672208,0,0,2015
3299637865,tetra:12086044,-0.226618,-0.672207,0,0,2015
3299637892,tetra:12086044,-0.226619,-0.672208,0,0,2015
3299637953,tetra:12086044,-0.226619,-0.672207,0,0,2015
3299638084,tetra:12086044,-0.226619,-0.672207,0,0,2015
3299638163,tetra:12086044,-0.226619,-0.672207,0,0,2015
3299638173,tetra:12086044,-0.226619,-0.672205,0,0,2015
3299638175,tetra:12086044,-0.22662,-0.672204,0,0,2015
3299638224,tetra:12086044,-0.22662,-0.672205,0,0,2015
3299638317,tetra:12086044,-0.22662,-0.672204,0,0,2015
3299638430,tetra:12086044,-0.226621,-0.672205,0,0,2015
3299638543,tetra:12086044,-0.226621,-0.672205,3,22,2015
3299638631,tetra:12086044,-0.22662,-0.672205,0,0,2015
3299638766,tetra:12086044,-0.22662,-0.672205,0,0,2015
3299638795,tetra:12086044,-0.226621,-0.672202,0,0,2015
3299638854,tetra:12086044,-0.226622,-0.672199,0,0,2015
3299638932,tetra:12086044,-0.226622,-0.6722,0,0,2015
3299639032,tetra:12086044,-0.226621,-0.672201,0,0,2015
3299639076,tetra:12086044,-0.226622,-0.6722,0,0,2015
3299639204,tetra:12086044,-0.226622,-0.6722,0,90,2015
3299639274,tetra:12086044,-0.226622,-0.672202,0,0,2015
3299639356,tetra:12086044,-0.226622,-0.672202,0,0,2015
3299639500,tetra:12086044,-0.226622,-0.672201,0,0,2015
3299639531,tetra:12086044,-0.226622,-0.672201,0,0,2015
3299639533,tetra:12086044,-0.226622,-0.672202,1,292,2015
3299639593,tetra:12086044,-0.226622,-0.672202,1,292,2015
3299639690,tetra:12086044,-0.226622,-0.672199,0,0,2015
3299639777,tetra:12086044,-0.226622,-0.672203,0,0,2015
3299639884,tetra:12086044,-0.226622,-0.672203,0,0,2015
3299639985,tetra:12086044,-0.226622,-0.672199,0,0,2015
3299640070,tetra:12086044,-0.226622,-0.672203,0,0,2015
3299640142,tetra:12086044,-0.226622,-0.672204,0,315,2015
3299640209,tetra:12086044,-0.226621,-0.672204,0,90,2015
3299640235,tetra:12086044,-0.226619,-0.672206,0,270,2015
3299640348,tetra:12086044,-0.226621,-0.672207,0,22,2015
3299640400,tetra:12086044,-0.22662,-0.672205,0,0,2015
3299640560,tetra:12086044,-0.22662,-0.672204,0,0,2015
3299640617,tetra:12086044,-0.226617,-0.672207,0,0,2015
3299640698,tetra:12086044,-0.226618,-0.672203,0,0,2015
3299640839,tetra:12086044,-0.226618,-0.672205,0,0,2015
3299640923,tetra:12086044,-0.226619,-0.672207,0,0,2015
3299640929,tetra:12086044,-0.226619,-0.672206,0,0,2015
3299640940,tetra:12086044,-0.22662,-0.672206,0,315,2015
3299640980,tetra:12086044,-0.22662,-0.672205,0,0,2015
3299641122,tetra:12086044,-0.226618,-0.672206,0,0,2015
3299641181,tetra:12086044,-0.226619,-0.672203,3,292,2015
3299641311,tetra:12086044,-0.226621,-0.6722,0,0,2015
3299641393,tetra:12086044,-0.22662,-0.672202,0,0,2015
3299641499,tetra:12086044,-0.226619,-0.672205,0,270,2015
3299641612,tetra:12086044,-0.226618,-0.672204,0,247,2015
3299641648,tetra:12086044,-0.226619,-0.672205,0,0,2015
3299641768,tetra:12086044,-0.22662,-0.672208,0,0,2015
3299641814,tetra:12086044,-0.226617,-0.672211,0,0,2015
3299641954,tetra:12086044,-0.226619,-0.672206,0,112,2015
3299642013,tetra:12086044,-0.22662,-0.672202,0,0,2015
3299642051,tetra:12086044,-0.22662,-0.672201,0,0,2015
3299642113,tetra:12086044,-0.22662,-0.672201,0,0,2015
3299642295,tetra:12086044,-0.226619,-0.672203,0,0,2015
3299642326,tetra:12086044,-0.226619,-0.672204,0,0,2015
3299642335,tetra:12086044,-0.226619,-0.672203,3,112,2015
3299642340,tetra:12086044,-0.226619,-0.672203,0,0,2015
3299642349,tetra:12086044,-0.226619,-0.672203,0,0,2015
3299642504,tetra:12086044,-0.226619,-0.672203,0,0,2015
3299642564,tetra:12086044,-0.226619,-0.672202,1,112,2015
3299642597,tetra:12086044,-0.226619,-0.672202,1,112,2015
3299642757,tetra:12086044,-0.226618,-0.672208,1,292,2015
3299642851,tetra:12086044,-0.226618,-0.672204,0,0,2015
3299642962,tetra:12086044,-0.226619,-0.672203,0,0,2015
3299643019,tetra:12086044,-0.226619,-0.672201,0,0,2015
3299643068,tetra:12086044,-0.22662,-0.672199,0,0,2015
3299643181,tetra:12086044,-0.226618,-0.672194,7,45,2015
3299643258,tetra:12086044,-0.226633,-0.672185,66,180,2015
3299643408,tetra:12086044,0,0,0,0,2015
3299643425,tetra:12086044,0,0,0,0,2015
3299643490,tetra:12086044,-0.22668,-0.672154,0,0,2015
3299643515,tetra:12086044,-0.22668,-0.672153,0,112,2015
3299643645,tetra:12086044,-0.226678,-0.672156,0,0,2015
3299643742,tetra:12086044,-0.226678,-0.672157,0,0,2015
3299643747,tetra:12086044,-0.226678,-0.672157,0,0,2015
3299643764,tetra:12086044,0,0,0,0,2015
3299643851,tetra:12086044,0,0,0,0,2015
3299643927,tetra:12086044,0,0,0,0,2015
3299643976,tetra:12086044,0,0,0,0,2015
3299644097,tetra:12086044,0,0,0,0,2015
3299644182,tetra:12086044,0,0,0,0,2015
3299645401,tetra:12086044,0,0,0,0,2015
3299646736,tetra:12086044,0,0,0,0,2015
3299648103,tetra:12086044,-0.226377,-0.670953,66,67,2015
3299648157,tetra:12086044,-0.226348,-0.670903,66,67,2015
3299648295,tetra:12086044,-0.226319,-0.670869,71,45,2015
3299648376,tetra:12086044,-0.226261,-0.670819,79,45,2015
3299648476,tetra:12086044,-0.226222,-0.670786,73,45,2015
3299648576,tetra:12086044,-0.226174,-0.670745,79,45,2015
3299648605,tetra:12086044,0,0,0,0,2015
3299648701,tetra:12086044,-0.226092,-0.670684,71,45,2015
3299648773,tetra:12086044,-0.226054,-0.670655,63,45,2015
3299648890,tetra:12086044,0,0,0,0,2015
3299648939,tetra:12086044,-0.226005,-0.670648,35,0,2015
3299648992,tetra:12086044,-0.226014,-0.670643,73,225,2015
3299649057,tetra:12086044,-0.226046,-0.670667,73,225,2015
3299649152,tetra:12086044,-0.22608,-0.670691,61,225,2015
3299649237,tetra:12086044,0,0,0,0,2015
3299649300,tetra:12086044,-0.226138,-0.670734,61,225,2015
3299649306,tetra:12086044,-0.226177,-0.670768,71,225,2015
3299649391,tetra:12086044,-0.226199,-0.670792,5,270,2015
3299649480,tetra:12086044,-0.226199,-0.670792,0,0,2015
3299649550,tetra:12086044,-0.2262,-0.670793,0,0,2015
3299649700,tetra:12086044,-0.226201,-0.670792,0,0,2015
3299649767,tetra:12086044,-0.226201,-0.670792,0,0,2015
3299649842,tetra:12086044,-0.2262,-0.670793,0,0,2015
3299649966,tetra:12086044,-0.2262,-0.670793,0,0,2015
3299650006,tetra:12086044,-0.2262,-0.670793,0,0,2015
3299650048,tetra:12086044,-0.226201,-0.670793,0,0,2015
3299650148,tetra:12086044,-0.226201,-0.670793,0,0,2015
3299650237,tetra:12086044,-0.226201,-0.670793,0,0,2015
3299650339,tetra:12086044,-0.2262,-0.670793,0,0,2015
3299650454,tetra:12086044,-0.226201,-0.670793,0,0,2015
3299650574,tetra:12086044,-0.226228,-0.67081,54,225,2015
3299650646,tetra:12086044,-0.226266,-0.670845,66,225,2015
3299650722,tetra:12086044,-0.226292,-0.670869,66,225,2015
3299650753,tetra:12086044,-0.226322,-0.670919,47,225,2015
3299650896,tetra:12086044,-0.226353,-0.670916,42,135,2015
3299650910,tetra:12086044,-0.226344,-0.670892,68,45,2015
3299650978,tetra:12086044,-0.226301,-0.670852,66,45,2015
3299651086,tetra:12086044,-0.226271,-0.670825,76,45,2015
3299651216,tetra:12086044,0,0,0,0,2015
3299651361,tetra:12086044,0,0,0,0,2015
3299651388,tetra:12086044,-0.226098,-0.670689,66,45,2015
3299651441,tetra:12086044,-0.22606,-0.67066,76,45,2015
3299651463,tetra:12086044,-0.226022,-0.670631,76,45,2015
3299651559,tetra:12086044,-0.225989,-0.670607,73,45,2015
3299651683,tetra:12086044,-0.225952,-0.670581,73,45,2015
3299651742,tetra:12086044,-0.225885,-0.670532,63,45,2015
3299651877,tetra:12086044,-0.225851,-0.670491,76,67,2015
3299651957,tetra:12086044,-0.225833,-0.67041,79,90,2015
3299652083,tetra:12086044,-0.225824,-0.670355,68,90,2015
3299652145,tetra:12086044,-0.225817,-0.670306,85,90,2015
3299652189,tetra:12086044,-0.225805,-0.670232,79,90,2015
3299652208,tetra:12086044,-0.225781,-0.670145,79,67,2015
3299652328,tetra:12086044,-0.225741,-0.67009,66,45,2015
3299652360,tetra:12086044,-0.225727,-0.670088,50,225,2015
3299652435,tetra:12086044,0,0,0,0,2015
3299652457,tetra:12086044,-0.225776,-0.670159,68,247,2015
3299652601,tetra:12086044,-0.225793,-0.670234,71,270,2015
3299652702,tetra:12086044,-0.225775,-0.670257,50,67,2015
3299652838,tetra:12086044,-0.225752,-0.670247,54,0,2015
3299652867,tetra:12086044,-0.225737,-0.670269,42,270,2015
3299652924,tetra:12086044,-0.225731,-0.670298,27,292,2015
3299652976,tetra:12086044,-0.225722,-0.670314,54,292,2015
3299653139,tetra:12086044,-0.225709,-0.670343,37,315,2015
3299653156,tetra:12086044,-0.225693,-0.670354,16,0,2015
3299653270,tetra:12086044,-0.225677,-0.670355,20,0,2015
3299653389,tetra:12086044,-0.225655,-0.670357,24,0,2015
3299653413,tetra:12086044,-0.225638,-0.670354,29,0,2015
3299653571,tetra:12086044,-0.225625,-0.670357,9,315,2015
3299653654,tetra:12086044,-0.22561,-0.670364,11,0,2015
3299653659,tetra:12086044,-0.225592,-0.670363,40,0,2015
3299653674,tetra:12086044,-0.225546,-0.670364,16,0,2015
3299653804,tetra:12086044,-0.225537,-0.67037,22,0,2015
3299653830,tetra:12086044,-0.225525,-0.670376,37,0,2015
3299653897,tetra:12086044,-0.225499,-0.670385,25,0,2015
3299653982,tetra:12086044,-0.22549,-0.670398,5,315,2015
3299654068,tetra:12086044,-0.225486,-0.670396,24,90,2015
3299654148,tetra:12086044,-0.225485,-0.670371,33,90,2015
3299654277,tetra:12086044,-0.225477,-0.670354,25,67,2015
3299654301,tetra:12086044,-0.225476,-0.670339,20,112,2015
3299654353,tetra:12086044,-0.225482,-0.670323,40,112,2015
3299654458,tetra:12086044,-0.22548,-0.670289,47,90,2015
3299654581,tetra:12086044,-0.225475,-0.670267,37,67,2015
3299654593,tetra:12086044,-0.225502,-0.670253,14,157,2015
3299654763,tetra:12086044,-0.225513,-0.670238,20,90,2015
3299654831,tetra:12086044,-0.225505,-0.670212,39,45,2015
3299654945,tetra:12086044,-0.225491,-0.670196,33,45,2015
3299655049,tetra:12086044,-0.225482,-0.67018,12,67,2015
3299655079,tetra:12086044,-0.225482,-0.670178,0,0,2015
3299655084,tetra:12086044,-0.225483,-0.670178,0,0,2015
3299655118,tetra:12086044,-0.225483,-0.670178,0,0,2015
3299655231,tetra:12086044,-0.225483,-0.670176,0,0,2015
3299655272,tetra:12086044,-0.225483,-0.670177,0,0,2015
3299655329,tetra:12086044,-0.225483,-0.670177,0,0,2015
3299655459,tetra:12086044,-0.225483,-0.670178,0,0,2015
3299655516,tetra:12086044,-0.225483,-0.670178,0,0,2015
3299655575,tetra:12086044,-0.225484,-0.670178,0,0,2015
3299655705,tetra:12086044,-0.225483,-0.670178,0,0,2015
3299655773,tetra:12086044,-0.225483,-0.670178,5,135,2015
3299655829,tetra:12086044,-0.225478,-0.670168,39,67,2015
3299655980,tetra:12086044,-0.225469,-0.670154,39,0,2015
3299656007,tetra:12086044,-0.225448,-0.670192,25,292,2015
3299656154,tetra:12086044,-0.225462,-0.670135,20,112,2015
3299656246,tetra:12086044,-0.225459,-0.670121,25,67,2015
3299656321,tetra:12086044,-0.225447,-0.670097,25,45,2015
3299656398,tetra:12086044,-0.225442,-0.67008,35,0,2015
3299656495,tetra:12086044,-0.225421,-0.670072,22,0,2015
3299656499,tetra:12086044,-0.225394,-0.670067,20,22,2015
3299656533,tetra:12086044,-0.225378,-0.670063,11,22,2015
3299656648,tetra:12086044,-0.225369,-0.67006,29,45,2015
3299656692,tetra:12086044,-0.225357,-0.670043,37,22,2015
3299656736,tetra:12086044,-0.225335,-0.670031,52,0,2015
3299656810,tetra:12086044,-0.225312,-0.670018,33,67,2015
3299656885,tetra:12086044,-0.225302,-0.670002,33,67,2015
3299657012,tetra:12086044,-0.225309,-0.669956,35,135,2015
3299657126,tetra:12086044,-0.225305,-0.669936,29,45,2015
3299657185,tetra:12086044,-0.225292,-0.669922,22,67,2015
3299657286,tetra:12086044,-0.225288,-0.669913,14,67,2015
3299657410,tetra:12086044,-0.22527,-0.669886,59,45,2015
3299657527,tetra:12086044,-0.225234,-0.669831,35,0,2015
3299657632,tetra:12086044,-0.225245,-0.669816,39,157,2015
3299657669,tetra:12086044,-0.225262,-0.66979,48,135,2015
3299657740,tetra:12086044,-0.225295,-0.669783,18,180,2015
3299657871,tetra:12086044,-0.225312,-0.669776,39,135,2015
3299657906,tetra:12086044,-0.225321,-0.669761,16,112,2015
3299657917,tetra:12086044,0,0,0,0,2015
3299657921,tetra:12086044,-0.225334,-0.66972,29,112,2015
3299658029,tetra:12086044,-0.225332,-0.669703,14,67,2015
3299658078,tetra:12086044,-0.225333,-0.669691,31,112,2015
3299658119,tetra:12086044,-0.225347,-0.66968,18,157,2015
3299658163,tetra:12086044,-0.225352,-0.669677,11,157,2015
3299658304,tetra:12086044,-0.225376,-0.669665,12,157,2015
3299658398,tetra:12086044,-0.22542,-0.669636,27,135,2015
3299658532,tetra:12086044,-0.225431,-0.669619,39,135,2015
3299658564,tetra:12086044,-0.225441,-0.669605,18,135,2015
3299658634,tetra:12086044,-0.22545,-0.669593,16,135,2015
3299658830,tetra:12086044,-0.225469,-0.669578,45,157,2015
3299658860,tetra:12086044,-0.225494,-0.669565,40,157,2015
3299658988,tetra:12086044,-0.225508,-0.669558,18,157,2015
3299659071,tetra:12086044,-0.225527,-0.669555,37,247,2015
3299659100,tetra:12086044,-0.225544,-0.66963,71,270,2015
3299659218,tetra:12086044,-0.225552,-0.669671,66,270,2015
3299659315,tetra:12086044,-0.225565,-0.669684,29,90,2015
3299659335,tetra:12086044,-0.225555,-0.669629,63,90,2015
3299659345,tetra:12086044,-0.225541,-0.66955,76,90,2015
3299659458,tetra:12086044,-0.225531,-0.669496,71,90,2015
3299659552,tetra:12086044,-0.225517,-0.669439,66,67,2015
3299659651,tetra:12086044,-0.225519,-0.66939,52,112,2015
3299659745,tetra:12086044,-0.225532,-0.669392,40,270,2015
3299659815,tetra:12086044,-0.225488,-0.669384,73,22,2015
3299659958,tetra:12086044,-0.225436,-0.669376,59,0,2015
3299660011,tetra:12086044,-0.225408,-0.66937,40,22,2015
3299660058,tetra:12086044,-0.225397,-0.669365,14,45,2015
3299660245,tetra:12086044,-0.22536,-0.66934,48,22,2015
3299660287,tetra:12086044,-0.225279,-0.669351,63,292,2015
3299660451,tetra:12086044,-0.225242,-0.66941,82,315,2015
3299660487,tetra:12086044,-0.225216,-0.669452,88,292,2015
3299660520,tetra:12086044,-0.225199,-0.669505,88,270,2015
3299660542,tetra:12086044,-0.225179,-0.669554,92,315,2015
3299660654,tetra:12086044,-0.225115,-0.669576,95,0,2015
3299660771,tetra:12086044,-0.22505,-0.669578,99,0,2015
3299660776,tetra:12086044,-0.224994,-0.669574,88,0,2015
3299660783,tetra:12086044,-0.224912,-0.66958,85,0,2015
3299660848,tetra:12086044,-0.224857,-0.669581,88,0,2015
3299660954,tetra:12086044,-0.224772,-0.669582,99,0,2015
3299661062,tetra:12086044,-0.224714,-0.66958,92,0,2015
3299661163,tetra:12086044,-0.22463,-0.669577,92,0,2015
3299661236,tetra:12086044,-0.224463,-0.669568,88,0,2015
3299661387,tetra:12086044,-0.224386,-0.669557,79,22,2015
3299661418,tetra:12086044,-0.224345,-0.669538,82,22,2015
3299661477,tetra:12086044,-0.224291,-0.669532,79,0,2015
3299661610,tetra:12086044,-0.224245,-0.669535,12,0,2015
3299661700,tetra:12086044,-0.224243,-0.669535,9,0,2015
3299661798,tetra:12086044,-0.224242,-0.669535,0,0,2015
3299661873,tetra:12086044,-0.224242,-0.669535,0,0,2015
3299661918,tetra:12086044,-0.224242,-0.669535,0,0,2015
3299661980,tetra:12086044,-0.224242,-0.669535,0,0,2015
3299662075,tetra:12086044,-0.224236,-0.669536,39,0,2015
3299662161,tetra:12086044,-0.224205,-0.669537,71,0,2015
3299662171,tetra:12086044,-0.224148,-0.669542,76,0,2015
3299662183,tetra:12086044,-0.224082,-0.669605,71,292,2015
3299662329,tetra:12086044,-0.224074,-0.669635,66,292,2015
3299662394,tetra:12086044,-0.22406,-0.669684,88,292,2015
3299662467,tetra:12086044,-0.224042,-0.669728,95,315,2015
3299662544,tetra:12086044,-0.224011,-0.669775,99,315,2015
3299662655,tetra:12086044,-0.223947,-0.669875,99,315,2015
3299662784,tetra:12086044,-0.22391,-0.669928,99,315,2015
3299662857,tetra:12086044,-0.22388,-0.669976,85,315,2015
3299662911,tetra:12086044,-0.223832,-0.670048,92,315,2015
3299663009,tetra:12086044,-0.223805,-0.670121,76,292,2015
3299663080,tetra:12086044,-0.223787,-0.670216,99,292,2015
3299663155,tetra:12086044,-0.223776,-0.670273,76,292,2015
3299663254,tetra:12086044,-0.223764,-0.670321,54,315,2015
3299663295,tetra:12086044,-0.22374,-0.670332,39,0,2015
3299663329,tetra:12086044,-0.223704,-0.670322,63,22,2015
3299663413,tetra:12086044,-0.223652,-0.670304,95,22,2015
3299663535,tetra:12086044,-0.223597,-0.670284,95,22,2015
3299663555,tetra:12086044,-0.223516,-0.670263,88,0,2015
3299663562,tetra:12086044,-0.223444,-0.670274,92,0,2015
3299663573,tetra:12086044,-0.22337,-0.670284,85,0,2015
3299663720,tetra:12086044,-0.223299,-0.670288,85,0,2015
3299663779,tetra:12086044,0,0,0,0,2015
3299663804,tetra:12086044,0,0,0,0,2015
3299663908,tetra:12086044,-0.223143,-0.670398,88,315,2015
3299664029,tetra:12086044,-0.223072,-0.670468,95,0,2015
3299664169,tetra:12086044,-0.223028,-0.670492,92,0,2015
3299664204,tetra:12086044,-0.222973,-0.67052,92,0,2015
3299664255,tetra:12086044,-0.222909,-0.670553,88,0,2015
3299664392,tetra:12086044,-0.222857,-0.670579,92,0,2015
3299664467,tetra:12086044,-0.222772,-0.670623,92,0,2015
3299664489,tetra:12086044,-0.222707,-0.670657,92,0,2015
3299664615,tetra:12086044,-0.222649,-0.670687,85,0,2015
3299664651,tetra:12086044,-0.222618,-0.670706,71,0,2015
3299664725,tetra:12086044,-0.222569,-0.67074,56,0,2015
3299664755,tetra:12086044,-0.222558,-0.670747,1,315,2015
3299664914,tetra:12086044,-0.222558,-0.670747,0,0,2015
3299664961,tetra:12086044,-0.222557,-0.670748,7,315,2015
3299664982,tetra:12086044,-0.222554,-0.67075,0,0,2015
3299665087,tetra:12086044,-0.222553,-0.670751,5,0,2015
3299665175,tetra:12086044,-0.222553,-0.670751,0,0,2015
3299665211,tetra:12086044,-0.222552,-0.670753,1,0,2015
3299665311,tetra:12086044,-0.222552,-0.670752,0,0,2015
3299665451,tetra:12086044,-0.222552,-0.670752,0,0,2015
3299665596,tetra:12086044,-0.222551,-0.670753,0,0,2015
3299665628,tetra:12086044,-0.222551,-0.670752,0,0,2015
3299665686,tetra:12086044,-0.222551,-0.670752,0,0,2015
3299665767,tetra:12086044,-0.222551,-0.670752,0,0,2015
3299665864,tetra:12086044,-0.222545,-0.670756,40,315,2015
3299665919,tetra:12086044,0,0,0,0,2015
3299666014,tetra:12086044,0,0,0,0,2015
3299666094,tetra:12086044,-0.222399,-0.670868,88,315,2015
3299666138,tetra:12086044,-0.222346,-0.67089,92,0,2015
3299666178,tetra:12086044,-0.222282,-0.67091,92,315,2015
3299666391,tetra:12086044,-0.222221,-0.670989,99,315,2015
3299666405,tetra:12086044,-0.222205,-0.671011,103,315,2015
3299666410,tetra:12086044,-0.222142,-0.671061,88,0,2015
3299666416,tetra:12086044,-0.222086,-0.671076,73,0,2015
3299666533,tetra:12086044,-0.22204,-0.671089,76,0,2015
3299666618,tetra:12086044,-0.221984,-0.671106,79,0,2015
3299666651,tetra:12086044,-0.221925,-0.671125,73,0,2015
3299666784,tetra:12086044,-0.221878,-0.67116,71,315,2015
3299666877,tetra:12086044,-0.221841,-0.671229,59,315,2015
3299666965,tetra:12086044,-0.221812,-0.671261,66,270,2015
3299667037,tetra:12086044,-0.221809,-0.671305,85,270,2015
3299667095,tetra:12086044,-0.221803,-0.671353,85,292,2015
3299667124,tetra:12086044,-0.221774,-0.671406,71,292,2015
3299667259,tetra:12086044,-0.221741,-0.671457,73,315,2015
3299667338,tetra:12086044,-0.221714,-0.671483,68,0,2015
